make,model,year,trim,base msrp,body type,front head room (in),cylinders,epa combined mpge,engine type,basic
Subaru,WRX,2025,Limited 4dr Sedan AWD (2.4L 4cyl Turbo CVT),"$41,680",Sedan,38.8,flat 4,,gas,3 yr./ 36000 mi.
Subaru,WRX,2025,Premium 4dr Sedan AWD (2.4L 4cyl Turbo 6M),"$35,750",Sedan,39.8,flat 4,,gas,3 yr./ 36000 mi.
Subaru,WRX,2025,Premium 4dr Sedan AWD (2.4L 4cyl Turbo CVT),"$37,100",Sedan,39.8,flat 4,,gas,3 yr./ 36000 mi.
Subaru,WRX,2025,tS 4dr Sedan AWD (2.4L 4cyl Turbo 6M),"$45,705",Sedan,39.8,flat 4,,gas,3 yr./ 36000 mi.
Tesla,Cybertruck,2025,4dr Crew Cab AWD SB (electric DD),"$79,990",Truck (Crew Cab),41.7,,,electric,4 yr./ 50000 mi.
Tesla,Cybertruck,2025,Cyberbeast 4dr Crew Cab AWD SB (electric DD),"$99,990",Truck (Crew Cab),41.7,,,electric,4 yr./ 50000 mi.
Tesla,Model 3,2025,Long Range 4dr Sedan AWD (electric DD),"$47,490",Sedan,40.3,,128,electric,4 yr./ 50000 mi.
Tesla,Model 3,2025,Long Range 4dr Sedan AWD (electric DD),"$47,490",Sedan,40.3,,128,electric,4 yr./ 50000 mi.
Tesla,Model 3,2025,Long Range 4dr Sedan (electric DD),"$42,490",Sedan,40.3,,137,electric,4 yr./ 50000 mi.
Tesla,Model 3,2025,Long Range 4dr Sedan (electric DD),"$42,490",Sedan,40.3,,137,electric,4 yr./ 50000 mi.
Tesla,Model 3,2025,Performance 4dr Sedan AWD (electric DD),"$54,990",Sedan,40.3,,,electric,4 yr./ 50000 mi.
Tesla,Model S,2025,4dr Sedan AWD (electric DD),"$79,990",Sedan,39.7,,,electric,4 yr./ 50000 mi.
Tesla,Model S,2025,Plaid 4dr Sedan AWD (electric DD),"$94,990",Sedan,39.7,,104,electric,4 yr./ 50000 mi.
Tesla,Model X,2025,4dr SUV AWD (electric DD),"$84,990",SUV,41.7,,,electric,4 yr./ 50000 mi.
Tesla,Model X,2025,Plaid 4dr SUV AWD (electric DD),"$99,990",SUV,41.7,,94,electric,4 yr./ 50000 mi.
Tesla,Model Y,2025,Long Range 4dr SUV AWD (electric DD),"$47,990",SUV,41,,117,electric,4 yr./ 50000 mi.
Tesla,Model Y,2025,Long Range 4dr SUV (electric DD),"$44,990",SUV,41,,125,electric,4 yr./ 50000 mi.
Tesla,Model Y,2025,Performance 4dr SUV AWD (electric DD),"$51,490",SUV,41,,104,electric,4 yr./ 50000 mi.
Toyota,Camry,2025,LE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$29,925",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),"$28,400",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,SE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),"$30,700",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,SE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$32,225",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,XLE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$34,925",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,XLE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),"$33,400",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,XSE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$36,125",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Camry,2025,XSE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),"$34,600",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla,2025,FX 4dr Sedan (2.0L 4cyl CVT),"$26,500",Sedan,38.3,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla,2025,LE 4dr Sedan (2.0L 4cyl CVT),"$22,175",Sedan,38.3,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla,2025,SE 4dr Sedan (2.0L 4cyl CVT),"$24,615",Sedan,38.3,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla,2025,XSE 4dr Sedan (2.0L 4cyl CVT),"$27,890",Sedan,38,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,L 4dr SUV (2.0L 4cyl CVT),"$24,035",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,L 4dr SUV AWD (2.0L 4cyl CVT),"$25,335",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,LE 4dr SUV AWD (2.0L 4cyl CVT),"$27,665",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,LE 4dr SUV (2.0L 4cyl CVT),"$26,365",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,XLE 4dr SUV AWD (2.0L 4cyl CVT),"$29,560",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross,2025,XLE 4dr SUV (2.0L 4cyl CVT),"$28,260",SUV,38.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Cross Hybrid,2025,Nightshade 4dr SUV AWD (2.0L 4cyl gas/electric hybrid CVT),"$30,640",SUV,38.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Cross Hybrid,2025,S 4dr SUV AWD (2.0L 4cyl gas/electric hybrid CVT),"$28,395",SUV,38.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Cross Hybrid,2025,SE 4dr SUV AWD (2.0L 4cyl gas/electric hybrid CVT),"$29,715",SUV,38.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Cross Hybrid,2025,XSE 4dr SUV AWD (2.0L 4cyl gas/electric hybrid CVT),"$31,580",SUV,38.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Hatchback,2025,Nightshade 4dr Hatchback (2.0L 4cyl CVT),"$24,630",Hatchback,38.4,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Hatchback,2025,SE 4dr Hatchback (2.0L 4cyl CVT),"$23,630",Hatchback,38.4,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Hatchback,2025,XSE 4dr Hatchback (2.0L 4cyl CVT),"$26,930",Hatchback,38.4,I4,,gas,3 yr./ 36000 mi.
Toyota,Corolla Hybrid,2025,LE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT),"$23,625",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Hybrid,2025,LE 4dr Sedan AWD (1.8L 4cyl gas/electric hybrid CVT),"$25,025",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Hybrid,2025,SE 4dr Sedan AWD (1.8L 4cyl gas/electric hybrid CVT),"$27,465",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Hybrid,2025,SE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT),"$26,065",Sedan,38.3,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Corolla Hybrid,2025,XLE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT),"$27,990",Sedan,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown,2025,Limited 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$45,950",Sedan,38.2,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown,2025,Nightshade 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$48,765",Sedan,38.2,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown,2025,Platinum 4dr Sedan AWD (2.4L 4cyl Turbo gas/electric hybrid 6A),"$54,990",Sedan,38.2,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown,2025,XLE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT),"$41,440",Sedan,38.2,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown Signia,2025,Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$47,990",SUV,37.7,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Crown Signia,2025,XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$43,590",SUV,39.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Core 4dr Hatchback AWD (1.6L 3cyl Turbo 6M),"$38,860",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Core 4dr Hatchback AWD (1.6L 3cyl Turbo 8A),"$40,860",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Premium 4dr Hatchback AWD (1.6L 3cyl Turbo 6M),"$41,440",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Premium 4dr Hatchback AWD (1.6L 3cyl Turbo 8A),"$43,440",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Premium Plus 4dr Hatchback AWD (1.6L 3cyl Turbo 8A),"$47,515",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Corolla,2025,Premium Plus 4dr Hatchback AWD (1.6L 3cyl Turbo 6M),"$45,515",Hatchback,38.4,I3,,gas,3 yr./ 36000 mi.
Toyota,GR Supra,2025,3.0 2dr Coupe (3.0L 6cyl Turbo 6M),"$56,250",Coupe,38.3,I6,,gas,3 yr./ 36000 mi.
Toyota,GR Supra,2025,3.0 2dr Coupe (3.0L 6cyl Turbo 8A),"$56,250",Coupe,38.3,I6,,gas,3 yr./ 36000 mi.
Toyota,GR Supra,2025,3.0 Premium 2dr Coupe (3.0L 6cyl Turbo 8A),"$59,400",Coupe,38.3,I6,,gas,3 yr./ 36000 mi.
Toyota,GR Supra,2025,3.0 Premium 2dr Coupe (3.0L 6cyl Turbo 6M),"$59,400",Coupe,38.3,I6,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,2dr Coupe (2.4L 4cyl 6A),"$31,050",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,2dr Coupe (2.4L 4cyl 6M),"$29,950",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,HAKONE Edition 2dr Coupe (2.4L 4cyl 6A),"$36,370",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,HAKONE Edition 2dr Coupe (2.4L 4cyl 6M),"$35,270",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,Premium 2dr Coupe (2.4L 4cyl 6A),"$33,650",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,GR86,2025,Premium 2dr Coupe (2.4L 4cyl 6M),"$32,550",Coupe,37,flat 4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,LE 4dr SUV (2.4L 4cyl Turbo 8A),"$40,860",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,LE 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$42,460",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,Limited 4dr SUV (2.4L 4cyl Turbo 8A),"$48,360",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,Limited 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$49,960",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,Platinum 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$54,045",SUV,40,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,XLE 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$45,230",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander,2025,XLE 4dr SUV (2.4L 4cyl Turbo 8A),"$43,630",SUV,41.5,I4,,gas,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,LE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$44,210",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$51,710",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,MAX Limited 4dr SUV AWD (2.4L 4cyl Turbo gas/electric hybrid 6A),"$54,690",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,MAX Platinum 4dr SUV AWD (2.4L 4cyl Turbo gas/electric hybrid 6A),"$58,775",SUV,40,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,Nightshade 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$52,610",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$46,980",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Grand Highlander Hybrid,2025,XLE 4dr SUV (2.5L 4cyl gas/electric hybrid CVT),"$45,380",SUV,41.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Highlander,2025,LE 4dr SUV (2.4L 4cyl Turbo 8A),"$39,520",SUV,41.2,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,LE 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$41,120",SUV,41.2,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,Limited 4dr SUV (2.4L 4cyl Turbo 8A),"$46,775",SUV,39.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,Limited 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$48,725",SUV,39.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,Platinum 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$51,925",SUV,38.4,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,XLE 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$44,270",SUV,39.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,XLE 4dr SUV (2.4L 4cyl Turbo 8A),"$42,670",SUV,39.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander,2025,XSE 4dr SUV AWD (2.4L 4cyl Turbo 8A),"$46,340",SUV,39.6,I4,,gas,3 yr./ 36000 mi.
Toyota,Highlander Hybrid,2025,Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$50,475",SUV,39.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Highlander Hybrid,2025,Limited 25th Edition 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$52,680",SUV,39.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Highlander Hybrid,2025,Platinum 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$53,675",SUV,38.4,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Highlander Hybrid,2025,XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$46,020",SUV,39.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Highlander Hybrid,2025,XLE Nightshade 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$47,020",SUV,39.6,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Land Cruiser,2025,1958 4dr SUV 4WD (2.4L 4cyl Turbo gas/electric mild hybrid 8A),"$56,450",SUV,40.1,I4,,mild hybrid,3 yr./ 36000 mi.
Toyota,Land Cruiser,2025,4dr SUV 4WD (2.4L 4cyl Turbo gas/electric mild hybrid 8A),"$62,450",SUV,40.1,I4,,mild hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,LE 4dr Hatchback (2.0L 4cyl gas/electric hybrid CVT),"$28,350",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,LE 4dr Hatchback AWD (2.0L 4cyl gas/electric hybrid CVT),"$29,750",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,Limited 4dr Hatchback (2.0L 4cyl gas/electric hybrid CVT),"$35,365",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,Limited 4dr Hatchback AWD (2.0L 4cyl gas/electric hybrid CVT),"$36,765",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,Nightshade 4dr Hatchback AWD (2.0L 4cyl gas/electric hybrid CVT),"$33,960",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,Nightshade 4dr Hatchback (2.0L 4cyl gas/electric hybrid CVT),"$32,560",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,XLE 4dr Hatchback (2.0L 4cyl gas/electric hybrid CVT),"$31,795",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius,2025,XLE 4dr Hatchback AWD (2.0L 4cyl gas/electric hybrid CVT),"$33,195",Hatchback,38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Prius Plug-In Hybrid,2025,SE 4dr Hatchback (2.0L 4cyl gas/electric plug-in hybrid CVT),"$33,375",Hatchback,38,I4,,plug-in hybrid,3 yr./ 36000 mi.
Toyota,Prius Plug-In Hybrid,2025,XSE 4dr Hatchback (2.0L 4cyl gas/electric plug-in hybrid CVT),"$36,625",Hatchback,38,I4,,plug-in hybrid,3 yr./ 36000 mi.
Toyota,Prius Plug-In Hybrid,2025,XSE Premium 4dr Hatchback (2.0L 4cyl gas/electric plug-in hybrid CVT),"$40,070",Hatchback,37.5,I4,,plug-in hybrid,3 yr./ 36000 mi.
Toyota,RAV4,2025,LE 4dr SUV (2.5L 4cyl 8A),"$28,850",SUV,39.5,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,LE 4dr SUV AWD (2.5L 4cyl 8A),"$30,250",SUV,39.5,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,Limited 4dr SUV AWD (2.5L 4cyl 8A),"$38,555",SUV,37.7,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,Limited 4dr SUV (2.5L 4cyl 8A),"$37,155",SUV,37.7,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,XLE 4dr SUV AWD (2.5L 4cyl 8A),"$31,760",SUV,39.5,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,XLE 4dr SUV (2.5L 4cyl 8A),"$30,360",SUV,39.5,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,XLE Premium 4dr SUV AWD (2.5L 4cyl 8A),"$34,650",SUV,37.7,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4,2025,XLE Premium 4dr SUV (2.5L 4cyl 8A),"$33,250",SUV,37.7,I4,,gas,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,LE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$31,900",SUV,39.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$40,205",SUV,37.7,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,SE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$34,595",SUV,39.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,Woodland Edition 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$35,120",SUV,39.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$33,410",SUV,39.5,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,XLE Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$36,300",SUV,37.7,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Hybrid,2025,XSE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),"$37,560",SUV,37.7,I4,,hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Plug-In Hybrid,2025,SE 4dr SUV AWD (2.5L 4cyl gas/electric plug-in hybrid CVT),"$43,865",SUV,39.5,I4,94,plug-in hybrid,3 yr./ 36000 mi.
Toyota,RAV4 Plug-In Hybrid,2025,XSE 4dr SUV AWD (2.5L 4cyl gas/electric plug-in hybrid CVT),"$47,735",SUV,37.7,I4,94,plug-in hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,1794 Edition 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$80,135",SUV,39.3,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,Capstone 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$83,665",SUV,39.3,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,Limited 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$71,575",SUV,39.2,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,Limited 4dr SUV (3.4L 6cyl Turbo gas/electric hybrid 10A),"$68,575",SUV,39.2,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,Platinum 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$79,320",SUV,39.3,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,SR5 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$65,175",SUV,39.2,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,SR5 4dr SUV (3.4L 6cyl Turbo gas/electric hybrid 10A),"$62,175",SUV,39.2,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sequoia,2025,TRD PRO 4dr SUV 4WD (3.4L 6cyl Turbo gas/electric hybrid 10A),"$80,045",SUV,39.2,V6,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,LE 8-Passenger 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$41,185",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,LE 8-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$39,185",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,Limited 7-Passenger 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$52,200",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,Limited 7-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$50,200",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,Platinum 7-Passenger 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$56,905",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,Platinum 7-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$56,145",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XLE 7-Passenger 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$45,995",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XLE 7-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$43,995",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XLE 8-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$43,995",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XLE Woodland Edition 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$50,425",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XSE 7-Passenger 4dr Minivan AWD (2.5L 4cyl gas/electric hybrid CVT),"$47,530",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Sienna,2025,XSE 7-Passenger 4dr Minivan (2.5L 4cyl gas/electric hybrid CVT),"$46,640",Minivan,40.1,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Tacoma,2025,Limited 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$52,555",Truck (Double Cab),38,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,Limited 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo gas/electric hybrid 8A),"$55,880",Truck (Double Cab),38,I4,,hybrid,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR 4dr Double Cab 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$33,790",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$36,990",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR 2dr Xtracab 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$31,590",Truck (Xtracab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo 6M),"$36,990",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR 2dr Xtracab 4WD 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$34,790",Truck (Xtracab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 4dr Double Cab 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$37,290",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$40,490",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 4dr Double Cab 4WD 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$40,990",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 2dr Xtracab 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$36,220",Truck (Xtracab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 4dr Double Cab 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$37,790",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,SR5 2dr Xtracab 4WD 6.1 ft. SB (2.4L 4cyl Turbo 8A),"$39,420",Truck (Xtracab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,TRD Off-Road 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo 8A),"$42,900",Truck (Double Cab),39.7,I4,,gas,3 yr./ 36000 mi.
Toyota,Tacoma,2025,TRD Off-Road 4dr Double Cab 4WD 5.0 ft. SB (2.4L 4cyl Turbo gas/electric hybrid 8A),"$46,620",Truck (Double Cab),39.7,I4,,hybrid,3 yr./ 36000 mi.
